building_id,building_name,ward,area,year_built,inspection_date,condition,risk_level,recommended_action
3fc4e1d4-3742-45b8-87c8-d0ba5f0823d0,Building 568 CHS,Lokmanya-Savarkar Nagar,Sector 9,2008,2022-01-16,Good,Safe,Monitor
ff289086-3ccd-45ae-bf40-82bbb73e49e8,Building 569 CHS,Uthalsar,Sector 1,1997,2025-02-15,Good,Safe,Monitor
207bc901-42bb-4858-bec1-3d0e6e7a8c11,Building 570 CHS,Mumbra,Sector 19,1980,2019-12-29,Poor,C2B,Repair
dfc382bd-174e-4253-a7b5-9436ec91456c,Building 571 CHS,Uthalsar,Sector 10,2020,2020-05-13,Good,Safe,Monitor
1f630619-5217-442c-afe5-c12735a32c6d,Building 572 CHS,Lokmanya-Savarkar Nagar,Sector 8,1953,2024-06-01,Poor,C1,Demolish
f0474d61-cbc2-4b27-b66e-5b9eeda279fd,Building 573 CHS,Diva,Sector 1,1978,2022-08-05,Dilapidated,C2A,Evacuate
4624b38f-e93b-4f7a-b745-b66a14cd60a3,Building 574 CHS,Naupada-Kopri,Sector 8,1951,2019-12-11,Dilapidated,C1,Demolish
7c5c28ec-8cfa-4b1b-8d2c-27f2b4b2b8de,Building 575 CHS,Vartak Nagar,Sector 14,1982,2025-12-29,Dilapidated,C3,Repair
f86c0a4f-0ffe-4d5f-9c59-09effcc0319a,Building 576 CHS,Mumbra,Sector 10,1998,2020-06-12,Good,Safe,Monitor
6896795a-1e93-4fee-aee5-9969131d9a2a,Building 577 CHS,Uthalsar,Sector 1,2016,2022-06-15,Good,Safe,Monitor
5c0fcfe0-da4d-4619-92c7-56f1a88ef7f1,Building 578 CHS,Diva,Sector 20,2015,2022-03-13,Fair,Safe,Monitor
c1b322d6-b527-4395-9b91-b7ea733d6850,Building 579 CHS,Majiwada-Manpada,Sector 9,1986,2018-09-19,Fair,Safe,Monitor
4d702f69-f1b6-4338-a37f-7b88c5b43dd1,Building 580 CHS,Vartak Nagar,Sector 7,1991,2025-12-22,Good,Safe,Monitor
6a2f7c7f-f648-45a9-8402-64d00429b446,Building 581 CHS,Kalwa,Sector 11,1969,2018-08-21,Dilapidated,C2A,Evacuate
802e2347-d14f-404e-b010-1b84fc623823,Building 582 CHS,Vartak Nagar,Sector 14,1967,2021-04-25,Dilapidated,C2B,Repair
6870d33e-8187-490d-91db-c2551175ec79,Building 583 CHS,Lokmanya-Savarkar Nagar,Sector 11,2001,2025-12-10,Fair,Safe,Monitor
ecfa0f1e-aa92-4500-a8be-bce7e229a02d,Building 584 CHS,Majiwada-Manpada,Sector 17,1978,2023-05-03,Dilapidated,C2B,Repair
be335e6c-d75d-422d-80c9-b6d1de388b0f,Building 585 CHS,Wagle Estate,Sector 10,1988,2024-04-05,Good,C3,Repair
3c9767f3-f2ad-4efd-abd7-d9b7719d9159,Building 586 CHS,Diva,Sector 6,1962,2026-02-18,Dilapidated,C2B,Repair
bd5429c8-1d54-42ed-800b-f78bce025c98,Building 587 CHS,Vartak Nagar,Sector 14,1992,2020-07-03,Good,Safe,Monitor
4bc9156b-96ad-4f78-a07a-0d9e03441d4d,Building 588 CHS,Uthalsar,Sector 16,1992,2023-03-15,Fair,Safe,Monitor
863f7de7-6c40-455a-badf-9b0f54f73648,Building 589 CHS,Uthalsar,Sector 16,1956,2024-12-17,Fair,C2B,Repair
fe0177c3-fcf1-4250-b109-93110b9b019e,Building 590 CHS,Diva,Sector 10,1974,2022-04-13,Dilapidated,C3,Repair
43dfad1e-41ea-4af8-803b-968db28a1a90,Building 591 CHS,Lokmanya-Savarkar Nagar,Sector 11,2002,2019-07-17,Fair,C3,Repair
8007215e-7191-4bce-b67e-4f2715e21080,Building 592 CHS,Wagle Estate,Sector 11,2002,2023-02-18,Poor,C3,Repair
8bdd69e3-134d-4db3-9cea-5605df221557,Building 593 CHS,Wagle Estate,Sector 11,1973,2025-01-28,Dilapidated,C2A,Evacuate
5b6034d4-4beb-46f6-9d09-971eaf365b5e,Building 594 CHS,Wagle Estate,Sector 16,1957,2019-11-22,Poor,C2A,Evacuate
99386f1d-9b80-4708-b9d9-fffe71fae651,Building 595 CHS,Kalwa,Sector 14,1961,2022-10-25,Poor,C2A,Evacuate
d4e784ec-82d6-4198-9365-3d781291431a,Building 596 CHS,Diva,Sector 7,2011,2018-06-04,Good,Safe,Monitor
bcfa8c70-eb4e-4893-a73e-a6935248235a,Building 597 CHS,Lokmanya-Savarkar Nagar,Sector 1,1997,2023-12-16,Poor,C3,Repair
7fa7faa7-bddd-46f0-9433-f5d0f9d8e2b0,Building 598 CHS,Majiwada-Manpada,Sector 10,1950,2025-10-11,Dilapidated,C2A,Evacuate
1bc0b930-9285-4a4d-ae34-ff747c72047d,Building 599 CHS,Wagle Estate,Sector 3,1966,2021-06-07,Poor,C2B,Repair
145db132-f119-4db8-90ed-10a8614549f9,Building 600 CHS,Diva,Sector 20,1955,2026-03-01,Poor,C2A,Evacuate
f14ca519-1108-430d-b546-908c4c821f39,Building 601 CHS,Wagle Estate,Sector 11,2017,2025-09-14,Good,Safe,Monitor
623f70f0-9f3a-4ba8-a994-5f15a0830778,Building 602 CHS,Wagle Estate,Sector 13,2012,2020-02-11,Good,Safe,Monitor
a676b52c-667a-4841-83ec-b4a170a3d095,Building 603 CHS,Lokmanya-Savarkar Nagar,Sector 1,1952,2019-06-22,Poor,C2B,Repair
5e1c8b5b-1092-4dc3-8136-38bb71c2ba28,Building 604 CHS,Naupada-Kopri,Sector 13,2025,2025-07-08,Good,Safe,Monitor
7bcce356-1abf-44c5-90c7-c7f45b9529f2,Building 605 CHS,Naupada-Kopri,Sector 4,1982,2024-08-29,Dilapidated,C2B,Repair
be381970-9622-413d-aa23-6386c7f2bc7e,Building 606 CHS,Kalwa,Sector 4,1952,2022-12-25,Poor,C1,Demolish
e8bebb5d-7b80-46e5-8d70-e81d7d6a3440,Building 607 CHS,Wagle Estate,Sector 7,2020,2025-11-14,Good,Safe,Monitor
a36a7cfc-9d00-4bf4-87f4-80bb807bdffd,Building 608 CHS,Diva,Sector 9,1951,2025-06-06,Poor,C2B,Repair
dbb504c6-110a-4496-8c1e-68de1c58a927,Building 609 CHS,Uthalsar,Sector 10,1967,2023-09-27,Dilapidated,C3,Repair
da68eeb3-cd6b-4623-b4eb-a1fee09c1808,Building 610 CHS,Lokmanya-Savarkar Nagar,Sector 9,1964,2024-10-30,Dilapidated,C2A,Evacuate
16a42143-c8aa-4060-8234-21d3c9ae6816,Building 611 CHS,Kalwa,Sector 10,2016,2022-01-06,Fair,Safe,Monitor
29e96c06-2c5d-43c9-bb0d-bf78fa4dd3aa,Building 612 CHS,Mumbra,Sector 11,1970,2020-04-30,Poor,C2A,Evacuate
18fbbe9f-cf2e-4295-986a-870cfd6ce1b4,Building 613 CHS,Mumbra,Sector 5,1980,2019-03-29,Poor,C2B,Repair
6549a292-6da5-44e6-ae37-6c30ff1cfd22,Building 614 CHS,Uthalsar,Sector 9,1961,2026-02-11,Dilapidated,C1,Demolish
58d86f48-e318-4a43-9325-a4506073619c,Building 615 CHS,Mumbra,Sector 2,1979,2020-12-17,Dilapidated,C3,Repair
6843713c-8f7f-47a5-9242-966cd484c315,Building 616 CHS,Majiwada-Manpada,Sector 11,1962,2021-04-05,Fair,C3,Repair
87a409aa-06c1-4e35-abd6-37f1f907e339,Building 617 CHS,Naupada-Kopri,Sector 5,2004,2018-07-07,Good,Safe,Monitor
9af72470-f933-470c-9c96-9be61b66b3eb,Building 618 CHS,Vartak Nagar,Sector 3,1971,2024-12-21,Poor,C3,Repair
249438d3-f99f-4836-a36d-69e97f9cf149,Building 619 CHS,Kalwa,Sector 15,1997,2022-06-30,Good,Safe,Monitor
9917366f-1fb5-4acf-b2a4-84523061fd1f,Building 620 CHS,Kalwa,Sector 6,1984,2023-05-13,Fair,C2B,Repair
f58f0ce4-7df5-406a-9c21-394f53c7a035,Building 621 CHS,Uthalsar,Sector 14,1964,2019-10-15,Poor,C2B,Repair
8d56643e-5ab8-42a0-bc57-972dbce918d2,Building 622 CHS,Mumbra,Sector 6,2025,2025-12-15,Good,Safe,Monitor
491d05e0-9ee7-4d8d-b68c-b6a9b1f9f179,Building 623 CHS,Wagle Estate,Sector 16,1998,2025-09-04,Good,Safe,Monitor
1b5f9c86-bde5-45db-b616-93e7e0a14ab8,Building 624 CHS,Mumbra,Sector 2,2012,2022-08-12,Good,Safe,Monitor
157a0162-1acb-4ec0-9f09-04ab754b9625,Building 625 CHS,Diva,Sector 19,1958,2025-11-25,Poor,C2A,Evacuate
a9b87232-f839-47a9-ac6e-0c683aa9a8ea,Building 626 CHS,Majiwada-Manpada,Sector 17,2022,2025-07-06,Good,Safe,Monitor
549fa359-63a8-4a67-a7f5-2ef10213a847,Building 627 CHS,Uthalsar,Sector 14,2016,2024-12-07,Good,Safe,Monitor
0bc25a0e-1a47-4d10-aa5f-6283f617ba23,Building 628 CHS,Kalwa,Sector 5,1981,2025-03-12,Dilapidated,C2B,Repair
a418eb23-6a7d-430b-bde6-eb53fe445227,Building 629 CHS,Naupada-Kopri,Sector 1,2021,2024-11-15,Good,Safe,Monitor
f71868e2-f7fe-425d-b625-fd397260e31c,Building 630 CHS,Wagle Estate,Sector 3,1970,2023-07-24,Dilapidated,C2A,Evacuate
6f825605-cf5a-47b5-a569-329b8695d628,Building 631 CHS,Vartak Nagar,Sector 2,2012,2021-09-17,Good,Safe,Monitor
0723c59f-5613-4e8d-9fcd-9266ddb4a84d,Building 632 CHS,Kalwa,Sector 13,2014,2025-03-20,Good,Safe,Monitor
0ff19522-bb86-411b-8bbd-0c592f32de24,Building 633 CHS,Mumbra,Sector 3,1980,2024-06-05,Poor,C2A,Evacuate
0e15ee21-e7ff-4396-bbea-62a81237ae81,Building 634 CHS,Mumbra,Sector 1,2013,2019-05-02,Good,Safe,Monitor
dabc0633-e44b-4c16-b586-eb71688bd4c9,Building 635 CHS,Naupada-Kopri,Sector 3,1963,2024-02-28,Dilapidated,C1,Demolish
047f3fb1-f903-4a73-9c9b-cc3d68768624,Building 636 CHS,Mumbra,Sector 11,1988,2025-05-05,Good,Safe,Monitor
ac64f4e5-cea4-419a-8a21-17d0b26d6ede,Building 637 CHS,Majiwada-Manpada,Sector 18,1996,2023-02-05,Good,C3,Repair
785217a0-62a4-4edb-800f-a68a8fd4b99d,Building 638 CHS,Mumbra,Sector 4,2010,2022-01-28,Good,Safe,Monitor
26e51c86-f9ba-4797-a3ad-bbb1f4bea317,Building 639 CHS,Majiwada-Manpada,Sector 10,1962,2021-10-30,Dilapidated,C2A,Evacuate
af7e2248-2e3f-4e61-9593-2d50da70054b,Building 640 CHS,Uthalsar,Sector 2,2020,2025-11-15,Good,Safe,Monitor
9a10b6a2-11bf-4874-b7de-9df720213613,Building 641 CHS,Kalwa,Sector 4,1971,2026-02-03,Dilapidated,C3,Repair
5a54b39a-09a8-456a-ad52-51b949fdb27f,Building 642 CHS,Lokmanya-Savarkar Nagar,Sector 15,1982,2022-05-29,Dilapidated,C1,Demolish
b7333f20-4651-4d69-8ecc-712f2bb7d04a,Building 643 CHS,Naupada-Kopri,Sector 19,1974,2022-08-25,Dilapidated,C1,Demolish
aa37f51c-8669-4677-876c-7dfa87da4530,Building 644 CHS,Diva,Sector 5,1965,2025-05-21,Dilapidated,C2A,Evacuate
e7aa9d93-a5ae-4c50-8b2a-f0c04702a1bc,Building 645 CHS,Diva,Sector 14,2013,2018-07-18,Good,Safe,Monitor
d80bb191-0ca2-4a1a-8c09-bc079d8b7c8e,Building 646 CHS,Wagle Estate,Sector 5,2024,2024-04-01,Good,Safe,Monitor
e4ae1772-88b9-488e-bdd9-00f0fc03eea9,Building 647 CHS,Diva,Sector 13,1963,2021-08-11,Poor,C2B,Repair
3d57ddc2-93ae-40dd-b3d1-ab86433e3616,Building 648 CHS,Vartak Nagar,Sector 13,2003,2020-10-13,Poor,C2B,Repair
1d22c2b8-ceed-4dc9-8f9a-8e9ac7db1771,Building 649 CHS,Wagle Estate,Sector 14,1993,2019-07-01,Poor,Safe,Monitor
a0effc31-2534-4831-b9d5-b022993c15a2,Building 650 CHS,Diva,Sector 11,2015,2025-11-13,Good,Safe,Monitor
82083e8c-c56a-4674-978b-01b65f6bd885,Building 651 CHS,Lokmanya-Savarkar Nagar,Sector 20,2020,2020-04-02,Good,Safe,Monitor
c88d740a-4598-4459-9175-31e01abcd0e4,Building 652 CHS,Wagle Estate,Sector 17,1987,2019-06-28,Good,C2B,Repair
474fd4f0-5631-4051-a2e9-6ee869a7e425,Building 653 CHS,Uthalsar,Sector 12,2019,2021-08-13,Good,Safe,Monitor
c13cedb2-1340-42e7-91e4-7962a21b98c6,Building 654 CHS,Kalwa,Sector 18,2021,2024-05-26,Good,Safe,Monitor
a221af7a-2516-4cfe-bd3f-bf871e5afd4a,Building 655 CHS,Diva,Sector 4,1986,2018-02-22,Good,Safe,Monitor
fc413c0c-86c3-4b72-bcff-d3abb53885b6,Building 656 CHS,Lokmanya-Savarkar Nagar,Sector 9,1953,2018-08-20,Poor,C1,Demolish
fec85e5d-f330-43a9-80a8-bb76c9e09a5b,Building 657 CHS,Naupada-Kopri,Sector 10,1970,2019-08-23,Fair,C2B,Repair
f5e0893f-2652-4e46-8c35-71d814d642d1,Building 658 CHS,Uthalsar,Sector 20,1976,2023-01-28,Dilapidated,C1,Demolish
25ecad0e-7421-4e0d-9e5e-897358bab7de,Building 659 CHS,Diva,Sector 13,2021,2025-04-04,Good,Safe,Monitor
0ebafa58-7c0d-4f86-a1a6-615fdcb227a9,Building 660 CHS,Vartak Nagar,Sector 2,1980,2025-10-22,Dilapidated,C2B,Repair
59b9d7f2-415d-4831-96b1-61cd7206245c,Building 661 CHS,Majiwada-Manpada,Sector 18,1998,2025-09-07,Fair,C2B,Repair
7350c3c2-0df1-4094-9aed-b1af1915d004,Building 662 CHS,Mumbra,Sector 8,1956,2024-12-16,Poor,C2A,Evacuate
9e31929f-0401-4122-bed8-0fb1248fdacb,Building 663 CHS,Lokmanya-Savarkar Nagar,Sector 7,1997,2024-10-07,Good,Safe,Monitor
258336e3-04b8-4f76-a0c2-0802f8f279d5,Building 664 CHS,Wagle Estate,Sector 6,1987,2018-11-02,Fair,C2B,Repair
726ac588-120f-4c7f-bc7b-04afea5bd59c,Building 665 CHS,Kalwa,Sector 9,2015,2018-06-16,Good,Safe,Monitor
e5deb1f1-f593-4d7f-b64c-4d4863e3bd0e,Building 666 CHS,Vartak Nagar,Sector 1,2021,2021-10-28,Good,Safe,Monitor
d37a840d-50c3-40fb-b0a7-e39508c975ca,Building 667 CHS,Wagle Estate,Sector 11,1992,2018-06-13,Fair,C2B,Repair
edcbae37-79db-4563-8409-335cef90773a,Building 668 CHS,Vartak Nagar,Sector 16,1956,2025-06-04,Dilapidated,C2B,Repair
1f38f608-8311-4fbe-8b28-2c969304eae4,Building 669 CHS,Majiwada-Manpada,Sector 17,2023,2023-12-30,Good,Safe,Monitor
89f5f96f-0eda-49b4-86b6-0dd3a9573bb6,Building 670 CHS,Wagle Estate,Sector 14,1978,2023-09-01,Fair,C2B,Repair
fc350cb9-2cde-4fb8-bbd7-e58a4774fa64,Building 671 CHS,Majiwada-Manpada,Sector 8,2019,2019-01-12,Good,Safe,Monitor
c9ff270d-3ec9-4d41-8e25-2fc9c27abb72,Building 672 CHS,Lokmanya-Savarkar Nagar,Sector 20,1977,2021-04-17,Dilapidated,C2A,Evacuate
b70aaab2-c0d1-46b8-998c-b03acfc2fc0f,Building 673 CHS,Naupada-Kopri,Sector 4,2017,2024-04-18,Good,Safe,Monitor
50d04856-3739-4140-80f7-1fbfb055b2db,Building 674 CHS,Lokmanya-Savarkar Nagar,Sector 2,1994,2024-11-18,Fair,C2B,Repair
a6bab8bc-f4c1-482e-863e-1c0ec1e627cc,Building 675 CHS,Kalwa,Sector 9,1991,2019-04-10,Fair,C3,Repair
ec876007-e74f-48ba-88ec-bc2b66c12b7c,Building 676 CHS,Majiwada-Manpada,Sector 17,2019,2019-09-23,Good,Safe,Monitor
ebb9214a-76c1-4d73-aa2e-6c2b4232b45b,Building 677 CHS,Vartak Nagar,Sector 7,2015,2018-06-29,Good,Safe,Monitor
6e65a6c0-5514-4e90-baa2-d4b0339b9e14,Building 678 CHS,Diva,Sector 18,1991,2019-11-17,Fair,C2B,Repair
30dcb61b-8323-499e-85fb-622f61fd0ab1,Building 679 CHS,Lokmanya-Savarkar Nagar,Sector 14,1950,2025-01-22,Dilapidated,C2A,Evacuate
de1b6ff0-75fa-48c4-aa46-e8b2889188cf,Building 680 CHS,Uthalsar,Sector 5,1963,2022-11-18,Poor,C3,Repair
465fe475-7976-4837-90fb-99aecbd62a55,Building 681 CHS,Uthalsar,Sector 2,1953,2018-12-25,Dilapidated,C2A,Evacuate
8b4b6b7e-a452-4f53-a1cf-bbb2162543fc,Building 682 CHS,Lokmanya-Savarkar Nagar,Sector 9,1972,2024-06-13,Dilapidated,C2B,Repair
b9ee532f-985d-4488-a0e0-0143d0f3f1f6,Building 683 CHS,Majiwada-Manpada,Sector 1,2002,2022-11-09,Fair,Safe,Monitor
558316d1-623f-448d-aa61-fde36a05f14e,Building 684 CHS,Uthalsar,Sector 19,1999,2025-03-12,Good,Safe,Monitor
f7cf0430-dfed-49ec-a972-5714ceefcef1,Building 685 CHS,Uthalsar,Sector 10,1955,2023-08-22,Dilapidated,C1,Demolish
3726f8f0-c06b-48c8-9217-a55891fd1450,Building 686 CHS,Kalwa,Sector 13,1988,2022-11-28,Good,Safe,Monitor
eca328a1-8092-4cc8-be9f-4aca5690a74e,Building 687 CHS,Kalwa,Sector 18,1953,2019-07-13,Dilapidated,C2B,Repair
3730132d-ffe6-45d2-93ee-55ccd05c7a73,Building 688 CHS,Majiwada-Manpada,Sector 1,1987,2025-08-06,Poor,Safe,Monitor
5afe3be8-b71b-4038-a68c-bb34a3240aac,Building 689 CHS,Naupada-Kopri,Sector 1,2020,2020-03-05,Good,Safe,Monitor
6fc758f2-b739-45e3-8e27-6b2c239199e1,Building 690 CHS,Diva,Sector 3,2023,2024-01-10,Good,Safe,Monitor
6ab30f4f-931d-416d-b5e1-9f27670954cf,Building 691 CHS,Majiwada-Manpada,Sector 7,1989,2026-02-21,Fair,C3,Repair
720c8295-c957-4593-8121-32f8fed56f4f,Building 692 CHS,Wagle Estate,Sector 6,2002,2019-08-07,Poor,C3,Repair
877507f9-b5b6-4210-9605-70d6ff6ae288,Building 693 CHS,Wagle Estate,Sector 19,1978,2019-04-15,Dilapidated,C2A,Evacuate
4ed4357b-16ba-4a0b-b131-4ae9ec0af26e,Building 694 CHS,Mumbra,Sector 18,1956,2024-02-27,Fair,C3,Repair
130e8dd5-1223-47c3-bfaf-172892b235a9,Building 695 CHS,Lokmanya-Savarkar Nagar,Sector 19,1959,2019-02-07,Poor,C1,Demolish
bafb1d4d-2e4c-448e-ab16-3dffac1162c1,Building 696 CHS,Wagle Estate,Sector 8,2012,2022-01-02,Fair,Safe,Monitor
ffedffc4-494c-42cc-8cfe-b616328b88a6,Building 697 CHS,Majiwada-Manpada,Sector 16,1962,2020-03-03,Poor,C1,Demolish
7cb0160d-6b4b-4d80-a6ed-5f13ed0ef15e,Building 698 CHS,Vartak Nagar,Sector 19,2007,2025-05-24,Good,Safe,Monitor
1f9a4b71-5c41-494b-a8b6-1cfcaad1d2d0,Building 699 CHS,Kalwa,Sector 6,1969,2021-07-19,Dilapidated,C2A,Evacuate
0e831aae-6c5f-4237-9e1b-5ff05d567120,Building 700 CHS,Kalwa,Sector 9,1950,2025-12-27,Poor,C2B,Repair
35868442-7212-4f57-b370-e90ede589229,Building 701 CHS,Mumbra,Sector 15,1996,2023-05-20,Fair,C3,Repair
3992ccf7-df36-4901-adde-44f12893a4d7,Building 702 CHS,Wagle Estate,Sector 20,1995,2019-03-22,Good,Safe,Monitor
5112ffda-1f07-413f-aeca-b761e2f7d6c4,Building 703 CHS,Diva,Sector 7,1960,2019-07-28,Fair,C3,Repair
84cd08ce-04a2-470a-9f62-fee08b3f99be,Building 704 CHS,Uthalsar,Sector 1,1983,2026-02-27,Dilapidated,C2B,Repair
23c6bf31-836d-4dd9-85e5-491197655e1d,Building 705 CHS,Kalwa,Sector 19,2014,2024-07-11,Good,Safe,Monitor
822edea7-2a91-48ec-ad72-085e19a6ddb3,Building 706 CHS,Diva,Sector 16,1977,2024-02-05,Fair,C2B,Repair
cd327eb7-bb6b-4b3c-9cb1-42c4a26bd1d7,Building 707 CHS,Vartak Nagar,Sector 5,1969,2024-08-12,Poor,C2A,Evacuate
a961b1b6-7331-4338-8115-23874204e613,Building 708 CHS,Kalwa,Sector 12,2009,2019-01-06,Good,Safe,Monitor
cb3fff46-5c20-4379-9422-fb27a11e67ca,Building 709 CHS,Wagle Estate,Sector 17,2014,2020-09-05,Good,Safe,Monitor
fe0fb482-eaa5-4dfc-9831-b6fba1ff2872,Building 710 CHS,Wagle Estate,Sector 16,1967,2024-05-06,Dilapidated,C1,Demolish
03b1fd1d-d8c8-4251-aa00-2cc19321bed7,Building 711 CHS,Uthalsar,Sector 9,1995,2020-08-07,Fair,C3,Repair
f9a9ea4f-81de-4bee-b1be-90d10652e30f,Building 712 CHS,Majiwada-Manpada,Sector 13,1997,2023-10-23,Fair,Safe,Monitor
e689eccb-8456-4bd3-99cd-d93d290b6ee2,Building 713 CHS,Naupada-Kopri,Sector 11,2010,2018-07-10,Fair,Safe,Monitor
6b7d035b-a2a0-4bcc-8d9a-de0421cf4ade,Building 714 CHS,Vartak Nagar,Sector 19,1963,2021-01-25,Dilapidated,C2B,Repair
69d930ef-e2b3-4fcb-8f46-ad40ab5da715,Building 715 CHS,Kalwa,Sector 12,2019,2022-03-23,Good,Safe,Monitor
803007c6-16b3-4bb7-aca2-e76d205ef32b,Building 716 CHS,Vartak Nagar,Sector 13,2025,2025-09-23,Good,Safe,Monitor
481ba32a-92b5-427a-be98-245564da6f94,Building 717 CHS,Mumbra,Sector 16,1978,2021-11-14,Dilapidated,C2A,Evacuate
4c27c334-9545-4fee-a862-219cbe378609,Building 718 CHS,Lokmanya-Savarkar Nagar,Sector 3,1950,2019-11-10,Dilapidated,C1,Demolish
5d55b5a8-211e-437d-b84f-fdec13253d1e,Building 719 CHS,Wagle Estate,Sector 6,2015,2020-05-16,Good,Safe,Monitor
228b7af8-9302-4d4e-92ad-a1593c8340e4,Building 720 CHS,Lokmanya-Savarkar Nagar,Sector 14,1970,2019-04-30,Poor,C2B,Repair
e35472bf-dd13-4e92-9720-36b11ff286c2,Building 721 CHS,Mumbra,Sector 7,1992,2023-05-16,Good,Safe,Monitor
4fe4254a-0471-4434-a5ad-846423b04b9e,Building 722 CHS,Lokmanya-Savarkar Nagar,Sector 2,2025,2025-01-13,Good,Safe,Monitor
67236348-ee21-4884-beee-d490e5bf0286,Building 723 CHS,Diva,Sector 2,1966,2025-01-22,Dilapidated,C1,Demolish
cde4d35f-a4a2-41e4-bd0c-f0d901477f93,Building 724 CHS,Wagle Estate,Sector 17,2023,2023-05-14,Good,Safe,Monitor
b504e717-b7c7-4e2d-b2ec-9d7ed3250406,Building 725 CHS,Vartak Nagar,Sector 3,2001,2018-03-18,Fair,Safe,Monitor
556b16d6-aa95-42d7-a2ea-b469d9ce7f7a,Building 726 CHS,Wagle Estate,Sector 8,1977,2023-05-27,Dilapidated,C3,Repair
abbbe996-c3af-4d78-ac6c-6616795f11b9,Building 727 CHS,Diva,Sector 9,2002,2020-01-15,Good,C3,Repair
0783201e-af7f-4477-9525-a9dfb045956e,Building 728 CHS,Uthalsar,Sector 8,1971,2023-02-01,Dilapidated,C2A,Evacuate
8ebc9142-7cf1-440d-84af-c25bef4558f5,Building 729 CHS,Diva,Sector 17,1998,2020-04-08,Fair,Safe,Monitor
5e0983fd-10bf-49d3-88ae-7c0aa690da33,Building 730 CHS,Mumbra,Sector 20,2003,2019-12-28,Good,Safe,Monitor
6987cd11-1960-4b8b-9383-24398eb3f52b,Building 731 CHS,Uthalsar,Sector 16,1954,2019-04-27,Fair,C2B,Repair
ca13eadb-a0b1-485b-96e2-ad6d2ece655f,Building 732 CHS,Kalwa,Sector 17,1966,2018-01-05,Fair,C2B,Repair
230de41b-6bc3-435b-84d8-e53861aa5344,Building 733 CHS,Kalwa,Sector 8,2003,2023-12-11,Fair,Safe,Monitor
80581504-7b91-4a57-b297-334222c70d08,Building 734 CHS,Majiwada-Manpada,Sector 19,2011,2022-04-11,Good,Safe,Monitor
65a6ccef-d031-4c61-afc1-86e09a572a8f,Building 735 CHS,Mumbra,Sector 8,2023,2023-05-12,Good,Safe,Monitor
df1e82fa-3666-4b2f-b78d-9cb4bff72a90,Building 736 CHS,Vartak Nagar,Sector 7,1960,2022-08-01,Poor,C3,Repair
cd6e952f-2892-48ac-8990-706aca82af65,Building 737 CHS,Diva,Sector 4,1950,2024-06-25,Dilapidated,C2B,Repair
7aeb9214-537f-4b41-9996-a72b741f12ed,Building 738 CHS,Lokmanya-Savarkar Nagar,Sector 11,2016,2025-05-05,Good,Safe,Monitor
180dc4e4-31c7-4887-b3ff-00da742fc7ea,Building 739 CHS,Vartak Nagar,Sector 9,2002,2025-04-22,Fair,Safe,Monitor
9740fa86-2dda-4506-8165-055cd8cc9d6d,Building 740 CHS,Vartak Nagar,Sector 13,2018,2022-02-06,Good,Safe,Monitor
46b3363b-f5dc-41f0-922b-2c2d472c5c2a,Building 741 CHS,Wagle Estate,Sector 12,1976,2023-05-31,Dilapidated,C2B,Repair
09750921-7852-4547-bc21-86b5ba830c95,Building 742 CHS,Majiwada-Manpada,Sector 13,2021,2021-06-08,Good,Safe,Monitor
4bb59996-5dcd-4036-9a87-e8c86ed7595e,Building 743 CHS,Mumbra,Sector 6,1967,2020-07-30,Fair,C2B,Repair
9bbdefe2-b777-44b1-aac3-8860e2aea395,Building 744 CHS,Diva,Sector 20,1962,2021-10-18,Poor,C2A,Evacuate
2064c578-fb35-4f47-a998-2cd9290e61f3,Building 745 CHS,Uthalsar,Sector 5,1956,2018-01-22,Poor,C3,Repair
d190e5a6-db92-442d-a709-d7247a26c74d,Building 746 CHS,Uthalsar,Sector 3,2010,2022-11-19,Fair,Safe,Monitor
158c52e1-6311-4976-9e17-01331badaf4a,Building 747 CHS,Kalwa,Sector 13,1983,2018-06-04,Poor,C1,Demolish
e6895019-cb8e-46c0-89c1-7ad4317bbfda,Building 748 CHS,Naupada-Kopri,Sector 6,2016,2024-09-13,Good,Safe,Monitor
c9c3a2dd-d273-4d8d-b189-b029e4bece7c,Building 749 CHS,Diva,Sector 10,2013,2020-04-06,Good,Safe,Monitor
62b67372-8993-4b21-ba95-91756126c664,Building 750 CHS,Lokmanya-Savarkar Nagar,Sector 20,1974,2023-10-14,Poor,C2B,Repair
e4320163-b850-4870-80ac-f4d21a28c09a,Building 751 CHS,Naupada-Kopri,Sector 6,1971,2025-05-06,Dilapidated,C2A,Evacuate
84097db0-28b9-4fd0-9d36-d3f5c6324f1c,Building 752 CHS,Kalwa,Sector 13,1961,2021-12-17,Fair,C2B,Repair
a5c15224-718d-48f7-b94a-02e65596d263,Building 753 CHS,Uthalsar,Sector 3,2025,2025-12-28,Good,Safe,Monitor
60a944e1-b1c1-48b2-97dd-5220aa1f4d58,Building 754 CHS,Majiwada-Manpada,Sector 12,2020,2024-04-09,Good,Safe,Monitor
3b2e41bd-8b2a-4918-b1c7-1d8414ee174e,Building 755 CHS,Kalwa,Sector 19,1985,2023-02-06,Poor,C3,Repair
d489b55a-de6e-4590-8606-43673a68d4a2,Building 756 CHS,Diva,Sector 3,1950,2019-03-13,Poor,C2A,Evacuate
5a807dba-8cb7-435f-b139-39fb2e67c451,Building 757 CHS,Diva,Sector 9,2014,2019-04-25,Good,Safe,Monitor
