incident_id,incident_date,ward,area,incident_type,severity,affected_population,injuries,deaths,financial_loss,response_time_minutes,resolution_time_hours,status
cbf2e5bb-b1fa-423d-b33e-9ae63ef1e8a2,2022-08-26,Majiwada-Manpada,Locality 7,Flood,Major,392,15,0,36860.67,60,9,Resolved
eb817701-d951-412f-a87c-b9c82e871df6,2019-07-14,Naupada-Kopri,Locality 29,Flood,Moderate,16,3,0,16061.21,8,48,Resolved
b6b20231-46bc-4e99-872f-5b45b839d91e,2019-07-16,Diva,Locality 48,Tree Fall,Minor,20,4,0,19662.18,11,37,Resolved
5ef9cef8-7c5f-4e2c-935a-84f553b4992f,2026-07-24,Naupada-Kopri,Locality 32,Tree Fall,Minor,6,4,0,25402.93,50,18,Resolved
e302d7e3-fda9-4d82-8ab0-a946c8222d12,2024-09-20,Vartak Nagar,Locality 7,Flood,Minor,15,2,0,39960.57,56,20,Resolved
bd85de69-4236-4d68-8aef-f40781276842,2023-08-18,Diva,Locality 19,Flood,Moderate,9,1,0,40349.08,32,72,Resolved
86e0f18f-9a95-4fb4-a65d-8f714b56f99d,2026-12-01,Kalwa,Locality 30,Building Emergency,Major,456,10,0,6211.17,24,48,Resolved
494546e7-42b3-460a-83b8-0e1c997adbf1,2025-06-07,Diva,Locality 37,Fire,Major,480,12,0,32029.69,50,58,Resolved
1541fe63-5938-40ab-9a39-351fd3bd0109,2020-08-17,Uthalsar,Locality 9,Fire,Minor,20,3,0,5109.27,46,3,Resolved
76bc6b87-030b-4ec8-afa5-db9a6d151c0f,2024-08-07,Uthalsar,Locality 14,Flood,Minor,18,5,0,39062.27,23,64,Resolved
f4df9f3e-4be0-4118-93fe-5d2076e67f80,2024-07-12,Kalwa,Locality 44,Tree Fall,Minor,15,3,0,6359.02,55,11,Resolved
614dcacd-23e3-4837-9c4f-64b2cc1b2595,2024-07-04,Mumbra,Locality 21,Tree Fall,Major,214,13,0,6559.93,56,63,Resolved
b244ca66-3553-432a-818e-cee53246bfa2,2018-05-14,Naupada-Kopri,Locality 28,Heat Wave,Minor,19,0,0,29827.98,29,24,Resolved
f3fe8f15-fc8f-4a4c-9da0-4e57c0d8b06b,2020-09-25,Mumbra,Locality 14,Tree Fall,Major,89,18,0,35139.11,58,31,Resolved
1ab3ba65-f25b-471a-95cb-5a16a063dfbb,2024-03-07,Mumbra,Locality 20,Building Emergency,Minor,6,4,0,21239.36,38,23,Resolved
2a0d01c0-fd0e-48e4-9979-d853c30b2ed7,2020-09-02,Naupada-Kopri,Locality 28,Tree Fall,Moderate,14,4,0,34730.57,33,21,Resolved
ee26212c-a853-474a-8842-6d9c425de021,2019-09-21,Vartak Nagar,Locality 11,Flood,Major,316,16,0,40482.44,5,10,Resolved
0918f128-75e3-4e65-8755-0c24ee0899cf,2021-09-22,Vartak Nagar,Locality 18,Building Emergency,Moderate,12,2,0,4850.75,55,49,Resolved
1554eb13-c07b-42c7-9442-beeeaff54bce,2018-06-01,Kalwa,Locality 22,Flood,Moderate,6,5,0,20272.88,15,71,Resolved
6bb4a793-e845-4b85-87a1-91f0035b09d5,2025-07-23,Diva,Locality 10,Flood,Major,77,19,0,43269.86,26,24,Resolved
205f819c-b50d-456f-8412-80950dfe4eb3,2018-12-01,Kalwa,Locality 20,Building Emergency,Critical,328,13,4,912114.36,46,58,Resolved
fecdce89-662a-47cd-bcd0-f8edeef3db06,2018-06-03,Diva,Locality 1,Flood,Moderate,12,0,0,11333.31,23,19,Resolved
50ca0948-cd57-4345-9239-284cc54bbaef,2025-09-28,Mumbra,Locality 42,Landslide,Critical,405,2,5,486150.37,38,61,Resolved
b61850c3-c2fa-4e81-8086-d99171c1847b,2026-09-04,Mumbra,Locality 7,Flood,Moderate,4,1,0,7094.51,32,62,Resolved
73097b09-34e2-4b69-b94a-078db1e86c9a,2023-07-17,Lokmanya-Savarkar Nagar,Locality 27,Flood,Critical,343,14,4,648289.38,5,13,Resolved
84bbbf0d-d927-4607-8320-b38556a3b0b9,2019-09-27,Lokmanya-Savarkar Nagar,Locality 3,Tree Fall,Moderate,17,3,0,35422.49,15,20,Resolved
f38933d2-9405-4f92-9dc7-317c19ed1889,2020-08-04,Lokmanya-Savarkar Nagar,Locality 16,Tree Fall,Major,308,13,0,2200.2,41,49,Resolved
4b0ff826-582d-450a-b0b5-99ba82513009,2026-08-07,Vartak Nagar,Locality 49,Fire,Moderate,17,0,0,35057.67,30,1,Resolved
8b0b285a-3f25-4a0e-bafa-c886c54d200c,2018-07-24,Mumbra,Locality 19,Flood,Moderate,3,2,0,46348.1,24,40,Resolved
e2265590-6712-42de-819d-6645c8c10853,2023-08-13,Kalwa,Locality 12,Fire,Major,44,4,0,41725.47,43,51,Resolved
2a88bc6f-4a5a-4577-bda4-f00dbb8609cb,2020-08-20,Majiwada-Manpada,Locality 25,Flood,Minor,2,5,0,47612.55,42,62,Resolved
3d522bd0-be3a-4b75-8769-fe536aa668c5,2019-06-13,Majiwada-Manpada,Locality 10,Flood,Major,193,18,0,35613.64,40,59,Resolved
9470f403-6b30-4d55-b5a8-5559b1a39f67,2018-11-28,Majiwada-Manpada,Locality 35,Fire,Moderate,6,5,0,6609.86,19,68,Resolved
4095b2d6-04c8-410c-b64f-ac7b4470063b,2018-01-09,Majiwada-Manpada,Locality 39,Gas Leakage,Moderate,2,0,0,20338.09,35,24,Resolved
fa20cf60-6412-4d06-ae7e-3a877ad4ab0b,2018-04-09,Wagle Estate,Locality 38,Fire,Major,31,3,0,5289.07,40,47,Resolved
4d52bb49-bfdf-4e6c-ab45-0e6f2fbccbcd,2025-03-08,Uthalsar,Locality 27,Road Accident,Minor,15,4,0,22487.12,30,45,Resolved
e853d348-2ce6-4515-bc2d-0603f62d9c55,2022-03-04,Wagle Estate,Locality 34,Gas Leakage,Moderate,9,2,0,36650.67,49,32,Resolved
7d753ad3-d77c-434f-9c47-3f05b118a4e0,2023-09-26,Wagle Estate,Locality 17,Flood,Minor,8,2,0,29680.9,49,35,Resolved
2dca115d-eb5b-4e0a-b56c-83c5fd9317ad,2019-07-28,Majiwada-Manpada,Locality 38,Flood,Moderate,15,1,0,34977.81,13,7,Resolved
e4792bbc-17bb-44b2-9958-f2259b02939b,2022-12-27,Diva,Locality 23,Building Emergency,Minor,10,4,0,10217.95,40,22,Resolved
52c3584f-394b-41bc-abb1-e3a482f9695e,2022-02-08,Wagle Estate,Locality 23,Fire,Major,193,5,0,35709.26,15,36,Resolved
d665df61-5fab-4e8e-b868-764638c6bcb2,2019-06-17,Wagle Estate,Locality 29,Road Accident,Minor,16,5,0,2874.7,31,15,Resolved
dc56603f-f19e-4656-812b-dc61fb03829f,2021-09-11,Lokmanya-Savarkar Nagar,Locality 4,Flood,Critical,455,11,1,234599.67,21,20,Resolved
1b5b2001-f4d1-4b5b-bf53-f369d371500a,2025-06-02,Lokmanya-Savarkar Nagar,Locality 21,Gas Leakage,Moderate,15,4,0,38555.18,42,24,Resolved
b9f90641-2d20-4e37-8b35-4880bae464df,2025-06-27,Wagle Estate,Locality 49,Flood,Moderate,2,5,0,13827.33,32,69,Resolved
0413dddc-8553-466d-8fb0-46d347f50557,2025-02-05,Uthalsar,Locality 47,Gas Leakage,Moderate,2,1,0,24526.0,16,56,Resolved
1eb1a119-0f40-4274-b7f7-e5589f3cad39,2025-07-06,Mumbra,Locality 11,Tree Fall,Minor,13,1,0,36800.01,10,5,Resolved
e9b38839-4473-4014-9558-adaffa75bd80,2018-08-18,Lokmanya-Savarkar Nagar,Locality 20,Flood,Major,363,2,0,38447.19,42,12,Resolved
0aabb005-ef23-408e-a01e-966644d61690,2021-09-18,Vartak Nagar,Locality 44,Flood,Major,35,12,0,40257.36,20,12,Resolved
47030f43-487d-4502-8115-5932b6dc88b4,2020-09-08,Naupada-Kopri,Locality 10,Road Accident,Moderate,18,1,0,4903.99,42,60,Resolved
43e91838-e8b6-4465-ae04-6a9a8596c4c4,2026-09-15,Mumbra,Locality 33,Tree Fall,Minor,15,5,0,3001.24,14,30,Resolved
15304d87-b6ac-47d7-ac70-ba1a01bc47d7,2018-09-24,Naupada-Kopri,Locality 40,Fire,Minor,13,3,0,40856.25,52,59,Resolved
9072f9a7-d903-4ad3-a9d6-139969760cdb,2025-07-24,Naupada-Kopri,Locality 24,Flood,Moderate,7,3,0,26963.78,28,20,Resolved
20c58b03-4755-4f45-9128-632b887fef2f,2019-10-07,Diva,Locality 46,Building Emergency,Minor,14,2,0,47477.85,19,16,Resolved
2fb12e8f-89a6-43aa-a33b-c6fa4bde8122,2022-05-18,Majiwada-Manpada,Locality 18,Fire,Major,484,5,0,39962.35,27,33,Resolved
4c965392-cbaf-4b0c-a3c3-4f9e99b4a8b0,2022-07-02,Wagle Estate,Locality 5,Flood,Minor,0,4,0,32976.3,28,43,Resolved
1d37706d-5969-4166-95b1-496b399c63b9,2019-06-15,Uthalsar,Locality 22,Tree Fall,Critical,308,18,2,581887.66,20,11,Resolved
ca769c10-b1bd-44be-b645-ce00067255cb,2024-12-10,Kalwa,Locality 22,Building Emergency,Moderate,8,4,0,37527.35,48,18,Resolved
56bc857c-0160-444b-a002-99f139cff845,2023-09-08,Diva,Locality 35,Tree Fall,Major,115,19,0,6798.08,33,56,Resolved
83afdea9-fedd-4956-b1b3-d8359e04805d,2026-07-03,Uthalsar,Locality 10,Tree Fall,Minor,3,5,0,46858.74,55,55,Resolved
e9a93d33-db8f-4968-af87-1c638b9af4c9,2025-09-09,Vartak Nagar,Locality 45,Electrical Hazard,Moderate,11,1,0,5410.67,40,12,Resolved
fc2fd953-c55d-4052-8156-32d84c9df2bb,2024-02-10,Uthalsar,Locality 18,Fire,Major,174,2,0,25181.3,45,35,Resolved
6bc81fcb-f288-4889-9334-2819a9172656,2020-07-08,Naupada-Kopri,Locality 8,Flood,Minor,15,3,0,4194.84,56,2,Resolved
81cc7dc2-e696-41f5-bb8c-cfa65e49acf2,2022-09-06,Majiwada-Manpada,Locality 39,Fire,Minor,6,3,0,42321.7,34,16,Resolved
9c9333ba-f947-483e-81e5-53293892426f,2022-09-27,Mumbra,Locality 35,Flood,Critical,334,20,4,531366.45,17,44,Resolved
a4d9f4b0-c1b3-487f-818d-bfbf49fb8cb3,2020-04-24,Vartak Nagar,Locality 16,Fire,Critical,97,12,5,842778.28,28,15,Resolved
a7449f9e-e04f-4218-b6ba-1957b5ea5f5b,2023-09-09,Lokmanya-Savarkar Nagar,Locality 23,Flood,Minor,11,1,0,14517.1,41,29,Resolved
0d10701a-c096-48b6-b4bd-298acb7f3ca0,2026-07-26,Lokmanya-Savarkar Nagar,Locality 11,Flood,Moderate,1,3,0,40803.6,35,62,Resolved
5170ffff-8940-4cec-a6c5-121331b222cd,2019-09-17,Diva,Locality 48,Flood,Moderate,12,2,0,7944.13,59,15,Resolved
56655a18-cece-44ad-93cc-165a7c8eceaf,2023-07-14,Vartak Nagar,Locality 17,Road Accident,Critical,9,13,4,872976.23,15,67,Resolved
2913e3e6-be74-4d43-ae82-238a11fed8e3,2025-05-14,Kalwa,Locality 1,Building Emergency,Minor,13,2,0,34992.95,58,40,Resolved
4eb0eb81-8ad6-4813-91c9-95da218d50a3,2022-08-05,Majiwada-Manpada,Locality 1,Tree Fall,Minor,20,4,0,10252.33,42,30,Resolved
1c5c38e6-3c6a-420b-b1ed-936eee0baa21,2019-04-21,Diva,Locality 47,Heat Wave,Moderate,6,0,0,32889.33,41,70,Resolved
b86e4f62-e2b7-44b2-bad5-acf57de62fb0,2018-03-23,Naupada-Kopri,Locality 11,Road Accident,Major,340,15,0,31729.04,26,58,Resolved
c66ccbfa-2287-4e70-b613-4bb9ce70595a,2024-08-24,Naupada-Kopri,Locality 50,Flood,Minor,13,3,0,4423.46,11,32,Resolved
5ce4a99b-288a-4459-b5fa-5b96f7325ae9,2024-01-19,Majiwada-Manpada,Locality 20,Fire,Critical,23,3,2,770578.75,9,66,Resolved
310965c3-d386-4cf8-9b74-3aa8e9f26a42,2021-09-12,Naupada-Kopri,Locality 38,Flood,Minor,14,0,0,26117.04,38,39,Resolved
95a4bc3c-1648-451e-8b4f-e388d227bb16,2024-02-08,Wagle Estate,Locality 15,Building Emergency,Minor,13,4,0,16325.04,31,29,Resolved
7ec238fe-adc2-4bd7-b45e-f84383f17718,2020-06-08,Majiwada-Manpada,Locality 7,Tree Fall,Minor,3,5,0,39592.81,36,18,Resolved
cffeadfc-04b5-4824-91ef-5b5bb9dae326,2026-03-19,Uthalsar,Locality 30,Building Emergency,Minor,2,5,0,16804.13,6,20,Resolved
c6217073-eeec-4277-a481-984282cb9d70,2026-06-03,Vartak Nagar,Locality 46,Fire,Moderate,10,5,0,29170.02,47,7,Resolved
dbb88f72-422d-46b2-96fb-3ac23a75ad43,2021-09-02,Vartak Nagar,Locality 33,Tree Fall,Moderate,16,5,0,45736.1,33,52,Resolved
bcaa4230-8c75-40f1-a695-123e4f032f50,2024-06-26,Vartak Nagar,Locality 14,Flood,Minor,15,1,0,30914.09,21,52,Resolved
0ad81873-839f-4710-a741-66036893ad7a,2018-09-08,Naupada-Kopri,Locality 16,Flood,Minor,9,0,0,19676.07,30,20,Resolved
fbfc2326-00db-40eb-ad27-e7b38831a87f,2023-03-08,Mumbra,Locality 7,Landslide,Critical,45,18,0,633676.62,5,1,Resolved
b4577090-eb57-48c5-bb06-c2bbf9755ecd,2025-06-22,Diva,Locality 20,Flood,Minor,12,3,0,36955.42,23,13,Resolved
937afece-9852-4990-9860-59e64a6ff545,2025-08-02,Mumbra,Locality 13,Flood,Minor,14,2,0,38592.2,20,61,Resolved
1912418e-67f9-4322-afef-bfa8dab4bd03,2022-02-08,Majiwada-Manpada,Locality 10,Road Accident,Critical,348,12,2,485213.42,15,17,Resolved
f290ce0d-e9f6-456c-b8a4-34cdb3b9180e,2024-07-13,Naupada-Kopri,Locality 37,Tree Fall,Minor,2,3,0,16036.76,54,1,Resolved
d781c09b-6391-40a5-b03e-61fc0055f913,2019-07-20,Lokmanya-Savarkar Nagar,Locality 35,Fire,Minor,11,0,0,19070.83,24,13,Resolved
a748fee7-ee5a-4a8a-b2b7-bf0af76bf8a0,2018-05-02,Vartak Nagar,Locality 18,Fire,Critical,343,14,0,596869.75,29,48,Resolved
38f0f65b-36e6-40f5-8b30-670313cac64e,2025-09-15,Majiwada-Manpada,Locality 3,Flood,Minor,2,0,0,8861.56,23,3,Resolved
f223339e-176e-4dcd-8d2d-03d77b99cef5,2020-06-06,Naupada-Kopri,Locality 31,Road Accident,Major,220,2,0,31816.64,27,4,Resolved
8ae21735-8a10-4a8c-8e72-6448ab83e251,2020-09-01,Uthalsar,Locality 3,Flood,Minor,18,0,0,23491.63,54,24,Resolved
a2de4ba9-aa15-4cd7-84ef-ea7a95cd90fd,2018-06-17,Wagle Estate,Locality 30,Flood,Minor,14,0,0,33987.55,40,47,Resolved
ec22ad5d-8bf6-43a0-ad94-df2a0d96484e,2021-08-10,Uthalsar,Locality 3,Road Accident,Moderate,14,1,0,48050.3,14,27,Resolved
82f372ac-a718-453f-b125-0d371a53f2f4,2021-06-13,Uthalsar,Locality 38,Flood,Moderate,11,3,0,13448.83,36,66,Resolved
aa724a92-a733-4828-9937-8dc33b3733b4,2020-07-11,Diva,Locality 8,Flood,Minor,10,1,0,40625.07,25,44,Resolved
758483a3-9101-49a7-80b7-9c4c7ccbb207,2018-07-10,Lokmanya-Savarkar Nagar,Locality 35,Flood,Moderate,16,1,0,44605.08,20,1,Resolved
d1ff0fc3-9126-41cc-94b7-0d40bade5fb5,2024-08-28,Vartak Nagar,Locality 48,Flood,Moderate,1,2,0,15712.42,14,47,Resolved
39178323-e946-42de-ab50-89b98ec2f2af,2024-11-19,Lokmanya-Savarkar Nagar,Locality 7,Fire,Minor,10,3,0,17265.94,36,7,Resolved
38daeb8f-8569-4fd7-b66f-ced1665afaaf,2024-04-07,Majiwada-Manpada,Locality 46,Heat Wave,Moderate,20,2,0,14305.95,5,42,Resolved
5ad3ed4c-1282-4d9e-a35a-167e84a8ec36,2021-07-16,Naupada-Kopri,Locality 4,Flood,Major,311,10,0,24231.49,51,65,Resolved
1327a91f-32a1-45f6-9be7-54a5efa313d3,2026-07-08,Majiwada-Manpada,Locality 20,Fire,Minor,0,0,0,41381.46,20,36,Resolved
05944d72-9f6a-431f-aba8-28a97d984300,2025-07-22,Naupada-Kopri,Locality 2,Flood,Minor,7,2,0,9693.1,42,44,Resolved
61b31ba1-6c4a-432b-aeba-87b7b67753ef,2021-07-13,Diva,Locality 2,Fire,Minor,8,0,0,8575.12,11,16,Resolved
8132dc91-3cef-4086-abc2-5166a4998a4d,2022-08-13,Naupada-Kopri,Locality 2,Flood,Minor,19,1,0,45432.0,45,28,Resolved
d781129f-df6f-4599-9d67-509234232b2c,2021-09-10,Uthalsar,Locality 29,Tree Fall,Moderate,6,0,0,19315.69,25,64,Resolved
7b43c2dd-891d-45e5-ad78-e9da75e6b265,2018-10-09,Majiwada-Manpada,Locality 13,Building Emergency,Minor,2,2,0,10410.97,16,29,Resolved
fa7db11a-0d5a-4e64-988a-da1982d58d0e,2021-11-03,Wagle Estate,Locality 44,Fire,Moderate,1,5,0,3295.9,12,16,Resolved
6e0b5f79-b153-4187-bd5f-d0108bf03aa7,2026-07-01,Naupada-Kopri,Locality 7,Flood,Critical,439,17,4,641254.09,57,67,Resolved
25c31059-02a1-4443-8ef5-3bb8bf94cba4,2026-07-25,Mumbra,Locality 13,Fire,Critical,421,15,3,558405.4,37,39,Resolved
b3a36678-21d6-4de5-addc-67fc55bfc9a5,2018-07-20,Diva,Locality 9,Flood,Minor,9,4,0,4235.32,16,63,Resolved
3e479111-a18b-46b9-8e80-cf0520bb4ea3,2019-01-28,Vartak Nagar,Locality 18,Fire,Minor,12,2,0,10762.79,43,30,Resolved
81d895a0-9909-4592-8fe2-30cb7754db13,2026-09-09,Mumbra,Locality 14,Electrical Hazard,Moderate,15,4,0,43909.37,20,41,Resolved
c63a7a53-b6a4-4b39-b2a8-c918a11ae478,2018-08-03,Majiwada-Manpada,Locality 10,Flood,Major,443,13,0,26539.08,41,53,Resolved
fdd05c59-6ae1-450b-845e-f84d41356c3a,2021-06-02,Wagle Estate,Locality 26,Flood,Minor,1,5,0,30807.54,29,69,Resolved
22208141-4321-4f90-aa6b-3cab12bb2b70,2021-08-17,Majiwada-Manpada,Locality 7,Building Emergency,Minor,20,2,0,18810.02,8,45,Resolved
fb6a1465-f23f-497f-b6e7-9498ec6eb3fa,2025-09-28,Kalwa,Locality 20,Tree Fall,Critical,116,4,3,812203.29,13,38,Resolved
7f0a213f-4a31-4ef9-8a7f-1bd322e6e26b,2018-08-27,Vartak Nagar,Locality 3,Tree Fall,Moderate,1,5,0,5399.85,6,65,Resolved
a8379cd6-2019-46b1-81a2-27d96ced93ad,2024-03-09,Uthalsar,Locality 34,Fire,Minor,18,2,0,33162.47,35,34,Resolved
5875d7d0-2a6d-4f19-9e18-e3c4f023352e,2023-07-05,Mumbra,Locality 1,Tree Fall,Minor,11,1,0,5421.06,36,9,Resolved
72ee8664-3c94-4c24-b3ec-45b768293d60,2020-08-12,Kalwa,Locality 17,Road Accident,Minor,6,1,0,44820.21,36,26,Resolved
f854ede4-ac34-45ad-8cfc-7db2f6f1a0e8,2026-09-20,Uthalsar,Locality 2,Building Emergency,Moderate,5,0,0,38238.32,57,4,Resolved
644c81cd-b858-486f-94ed-a9671440b982,2019-09-26,Wagle Estate,Locality 9,Flood,Moderate,11,3,0,39804.28,29,51,Resolved
78fa0f8b-1202-47c5-9723-cf6fc520b735,2025-06-18,Mumbra,Locality 20,Fire,Minor,16,0,0,5759.93,51,65,Resolved
e5eb970e-167b-4fc3-8c79-0d0841d76c59,2020-07-26,Mumbra,Locality 4,Flood,Minor,9,5,0,8279.34,50,33,Resolved
5c7a2bff-8ece-40c2-8e94-31930a933ff0,2026-08-24,Mumbra,Locality 34,Landslide,Moderate,9,0,0,22396.72,45,54,Resolved
7e27aa72-c8d6-4ee2-9727-67a3837b30ff,2026-11-21,Uthalsar,Locality 45,Road Accident,Moderate,4,3,0,43778.87,49,68,Resolved
3a43931a-3712-4373-b30a-f306296018eb,2022-07-12,Majiwada-Manpada,Locality 13,Tree Fall,Minor,1,3,0,12723.3,53,28,Resolved
771372ec-5ee7-4bcb-9af2-7e3704a54586,2025-09-02,Lokmanya-Savarkar Nagar,Locality 38,Fire,Major,279,18,0,8914.23,22,22,Resolved
d2bda399-6c39-4645-b8ec-1429dc2b2113,2022-07-20,Mumbra,Locality 14,Tree Fall,Moderate,9,1,0,14606.89,24,50,Resolved
44a37304-0e99-475b-b746-cd3eb4fe1a98,2024-07-28,Majiwada-Manpada,Locality 50,Tree Fall,Moderate,11,1,0,5831.21,5,10,Resolved
c3e57845-d62d-4dc0-9464-218f5c9be41a,2026-08-03,Majiwada-Manpada,Locality 5,Flood,Major,83,20,0,18414.67,39,69,Resolved
dceb22de-2113-4c01-b6fe-45839a16640f,2024-08-13,Naupada-Kopri,Locality 16,Flood,Moderate,11,4,0,48971.07,19,19,Resolved
666a04f3-b85e-4bee-ad04-445d3fa0ba48,2023-08-23,Wagle Estate,Locality 24,Flood,Minor,14,5,0,13961.4,48,37,Resolved
a4418edb-17ca-4deb-a979-f7b69d5479eb,2026-07-22,Uthalsar,Locality 11,Flood,Minor,8,0,0,49696.88,46,28,Resolved
aa57f064-fb47-4b5d-a917-83ef747a0bef,2026-06-04,Vartak Nagar,Locality 29,Tree Fall,Minor,8,1,0,47483.58,33,46,Resolved
6e8f26d9-dd28-4924-9511-4a375cc52d0b,2022-11-27,Majiwada-Manpada,Locality 49,Road Accident,Major,328,5,0,49941.67,33,30,Resolved
203657e0-046f-48c9-9edb-6932866c4142,2022-07-27,Diva,Locality 48,Flood,Moderate,18,2,0,22987.0,10,48,Resolved
de883257-88c2-4abb-90ec-7d00a25255e6,2023-09-11,Uthalsar,Locality 10,Flood,Major,39,6,0,39373.65,29,33,Resolved
f82258ef-c6e2-4077-af44-183bef09909b,2018-07-04,Mumbra,Locality 12,Road Accident,Major,417,11,0,46976.58,58,21,Resolved
172c2a58-21f1-4240-aced-58f7b5a05f1e,2022-10-11,Lokmanya-Savarkar Nagar,Locality 7,Fire,Critical,280,20,2,173207.9,23,38,Resolved
84cc586d-444a-4a22-b1f4-8cc0e9e2d060,2022-06-28,Naupada-Kopri,Locality 43,Fire,Minor,19,2,0,36590.75,38,2,Resolved
a62dadbf-4ac3-46c7-ad54-a6ef15fbb3dc,2025-06-25,Kalwa,Locality 38,Flood,Moderate,17,5,0,31052.15,7,60,Resolved
ec124bd5-b7a4-43fd-a9b7-7c4beee447da,2023-07-24,Uthalsar,Locality 43,Road Accident,Minor,16,0,0,28243.42,36,3,Resolved
859b09bf-1a65-42b0-aa32-5189a03f04f8,2025-06-09,Uthalsar,Locality 31,Tree Fall,Moderate,1,3,0,4299.69,25,56,Resolved
57ee43c4-8d7b-44cb-8d41-d4d1cce60a51,2024-09-14,Mumbra,Locality 36,Fire,Major,91,19,0,27213.14,12,55,Resolved
3e653bb8-5387-44c1-b7a7-7b61ee00340a,2023-09-05,Diva,Locality 22,Flood,Minor,9,4,0,15646.73,8,9,Resolved
c351d6e4-a669-4a10-94b7-6f559af39c83,2018-05-13,Diva,Locality 36,Heat Wave,Major,328,19,0,17656.62,11,70,Resolved
6447b1ea-2551-4e20-9b82-c00a4e2833e7,2025-08-28,Diva,Locality 50,Flood,Moderate,10,2,0,26054.83,8,72,Resolved
e39300aa-9ee9-4876-be39-dbdd7277d4b3,2024-08-28,Kalwa,Locality 37,Flood,Moderate,10,3,0,33283.76,49,49,Resolved
0ba089d1-984b-465c-91be-155634039b0f,2021-06-25,Vartak Nagar,Locality 38,Flood,Critical,316,14,4,688678.68,47,49,Resolved
f70b87fd-070b-4efd-b9d2-2ae4d0dd7bbf,2023-09-15,Naupada-Kopri,Locality 5,Flood,Minor,20,3,0,27803.65,23,45,Resolved
7ec3666c-9e4d-48af-8f5a-3ec8523add9d,2018-07-06,Lokmanya-Savarkar Nagar,Locality 3,Flood,Moderate,6,3,0,40619.09,39,25,Resolved
d96af5ec-5378-4def-b950-770feffc11d2,2024-08-27,Naupada-Kopri,Locality 48,Tree Fall,Minor,13,4,0,20410.27,49,24,Resolved
04e1e18b-9eb1-4e87-8b74-022178f1dc92,2020-09-12,Majiwada-Manpada,Locality 47,Flood,Minor,18,3,0,9239.4,59,1,Resolved
6b861d2a-88b8-4bca-8634-a4cebcd96f8d,2025-06-05,Mumbra,Locality 18,Tree Fall,Major,450,3,0,22192.03,34,48,Resolved
917f1bb4-0c5a-4935-8bbc-34c7ea330eef,2023-01-19,Mumbra,Locality 31,Fire,Minor,8,0,0,12784.78,25,31,Resolved
d00e2e62-0115-4165-9f7f-7eed1e7005a0,2026-09-25,Diva,Locality 37,Tree Fall,Minor,8,5,0,20632.71,57,18,Resolved
3ffe8d52-5097-4f19-924d-26b8167a774f,2018-09-09,Kalwa,Locality 38,Tree Fall,Moderate,2,4,0,15629.62,33,11,Resolved
12def523-99fa-4611-8c56-737406c72788,2026-07-25,Naupada-Kopri,Locality 35,Tree Fall,Minor,17,3,0,8161.96,15,68,Resolved
d3299f13-deb2-4a29-ab86-87f203d4479c,2025-04-19,Mumbra,Locality 3,Road Accident,Minor,2,4,0,47128.6,33,61,Resolved
6a9a4697-76b6-4ce8-a5da-21adb64789f3,2022-09-22,Wagle Estate,Locality 10,Flood,Critical,48,11,0,931120.02,13,28,Resolved
78be983f-e90a-4033-a187-d9ba1e0f6cf8,2025-09-21,Vartak Nagar,Locality 50,Flood,Major,341,3,0,29845.28,51,44,Resolved
4f8131a7-d94c-45bc-ab80-8b1a7308b6c5,2025-03-01,Diva,Locality 35,Road Accident,Minor,1,5,0,43268.55,59,16,Resolved
3f65bd38-1569-43a9-bf1d-987208437ffa,2025-06-04,Vartak Nagar,Locality 48,Flood,Major,157,19,0,32466.94,7,43,Resolved
2dfc94d7-7638-45e8-8948-3bb56bd5aaea,2025-06-21,Majiwada-Manpada,Locality 34,Flood,Moderate,11,4,0,27686.05,50,51,Resolved
37967dd2-5072-431d-8924-a0ec7fa161af,2025-02-09,Kalwa,Locality 35,Landslide,Moderate,4,2,0,21398.52,33,34,Resolved
abd08dbf-35ce-4c9d-8050-c0e5f9f3a804,2024-08-09,Wagle Estate,Locality 6,Flood,Major,477,2,0,15835.69,22,60,Resolved
e0020451-6371-4b82-bc45-99090177f9c9,2025-12-10,Wagle Estate,Locality 4,Fire,Minor,13,4,0,27697.57,56,39,Resolved
84f6f793-af48-4fda-aa69-e48fc5df43bf,2022-09-12,Naupada-Kopri,Locality 11,Tree Fall,Minor,20,3,0,33752.78,56,13,Resolved
e89e0533-a250-453b-bcc5-2b5fbe394a5f,2019-09-04,Kalwa,Locality 38,Flood,Minor,12,3,0,9751.39,11,3,Resolved
5e9eb59e-422c-449a-a23c-90f3ae198484,2020-12-14,Wagle Estate,Locality 11,Fire,Minor,1,4,0,14291.07,16,3,Resolved
665ecd87-fe82-4c19-89e3-f3c8320fe7b4,2019-08-26,Naupada-Kopri,Locality 1,Tree Fall,Critical,340,6,1,263810.02,27,39,Resolved
ab05414b-9166-4844-a7cb-cff01bc1ef30,2024-09-10,Wagle Estate,Locality 49,Flood,Critical,234,14,5,932414.05,16,36,Resolved
fcdd68ee-25f5-4cf9-9cd7-838a3e9a58fc,2025-03-22,Lokmanya-Savarkar Nagar,Locality 4,Gas Leakage,Minor,9,4,0,28900.72,7,56,Resolved
255e165e-ea23-46b0-94b3-3a5dd5926c42,2025-06-10,Vartak Nagar,Locality 43,Flood,Major,223,17,0,4591.71,44,10,Resolved
